"customername","email","phone","birthday","serialnumber","registrationdate","lastupdatedate","sharewithresearchasofdate","sharewithpublicasofdate"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296223415",,"1655296223415"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296244137",,"1655296244137"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296326577",,"1655296326577"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296292572",,"1655296292572"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296342955",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296266534",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296242277",,"1655296242277"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296228093",,"1655296228093"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296195553",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296211132",,"1655296211132"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296210480",,"1655296210480"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296282258",,"1655296282258"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296270580",,"1655296270580"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296321847",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296281254",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296309575",,"1655296309575"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296191558",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296241028",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296271221",,"1655296271221"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296380270",,"1655296380270"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296280318",,"1655296280318"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296356413",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296201029",,"1655296201029"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296312773",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296200144",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296387830",,"1655296387830"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296201630",,"1655296201630"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296312096",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296265292",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296370598",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296258314",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296274946",,"1655296274946"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296275619",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296302644",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296246975",,"1655296246975"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296298218",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296319677",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296339447",,"1655296339447"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296382775",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296376850",,"1655296376850"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296303270",,"1655296303270"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296269335",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296239780",,"1655296239780"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296290386",,"1655296290386"
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296256731",,
"Bobby Davis","Bobby.Davis@test.com","8015551212","1965-01-01","5d9bf1f7-0492-4bac-842b-3ed958fa5ba1","1655296152388","1655296284099",,
